Log file open, 04/28/23 19:44:53
[2023.04.29-01.22.29:333][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:333][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:333][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:333][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:333][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:333][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:333][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:333][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:333][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:333][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:333][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:333][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:333][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:333][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:333][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:333][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:333][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:333][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:333][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:333][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:333][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:333][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:333][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:333][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:333][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:333][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:333][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:333][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:333][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:333][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:333][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:333][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:333][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:333][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:333][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:333][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:333][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:333][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:333][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:333][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:333][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:333][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:333][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:333][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:333][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:333][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:333][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:333][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:333][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:333][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:333][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:333][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:333][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:334][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:334][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:334][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:334][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:334][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:334][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:334][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:334][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:334][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:334][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:334][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:334][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:334][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:334][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:334][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:334][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:334][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:334][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:334][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:334][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:334][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:334][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:334][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:334][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:334][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:334][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:334][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:334][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:334][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:334][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:334][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:334][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:334][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:334][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:334][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:334][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:334][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:334][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:334][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:334][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:334][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:334][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:334][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:334][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:334][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:334][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:334][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:334][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:334][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:334][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:334][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:334][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:334][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:334][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:334][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:334][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:334][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:334][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:334][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:334][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:334][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:334][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:334][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:334][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:334][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:334][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:334][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:334][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:334][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:334][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:334][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:334][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:334][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:334][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:334][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:334][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:334][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:334][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:334][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:334][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:334][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:334][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:334][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:334][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:334][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:334][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:334][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:334][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:334][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:334][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:334][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:334][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:334][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:334][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:334][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:334][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:334][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:334][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:334][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:334][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:334][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:334][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:334][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:334][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:334][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:334][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:334][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:334][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:334][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:334][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:334][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:334][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:334][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:334][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:334][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:334][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:334][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:334][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:334][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:334][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:334][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:334][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:334][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:334][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:334][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:334][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:334][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:334][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:335][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:335][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:335][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:335][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:335][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:335][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:335][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:335][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:335][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:335][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:335][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:335][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:335][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:335][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
[2023.04.29-01.22.29:335][422]LogTemp: Warning: Unexpected extra arguments on vt keyword
